,case_id,tracer_id,target,source,cell_count,flne,gmeannz,mean,std
12043,CJ802,CTBgr,AuML,S2E,7,0.00052986147907,0.00108468530649,0.000916777597338,0.00115969878625
12044,CJ802,CTBgr,AuML,S2I,1,7.56944970101e-05,0.00126229629921,0.00356591279783,0.00328198947452
12045,CJ802,CTBgr,AuML,S2PR,0,0.0,7.16281068691e-05,2.3876035623e-05,4.13545067824e-05
12046,CJ802,CTBgr,AuML,S2PV,3,0.00022708349103,0.00022708349103,7.56944970101e-05,0.000131106714675
12047,CJ802,CTBgr,AuML,A19DI,0,0.0,,0.0,0.0
12048,CJ802,CTBgr,AuML,A19M,25,0.00189236242525,0.000736332365257,0.000726291617576,0.00101995744478
12049,CJ802,CTBgr,AuML,FST,101,0.00764514419802,0.0151113270348,0.0125046882541,0.0155161039003
12050,CJ802,CTBgr,AuML,MST,42,0.00317916887442,0.0175658100836,0.0334117512274,0.0551405266238
12051,CJ802,CTBgr,AuML,V1,5,0.00037847248505,0.00037847248505,0.000126157495017,0.000218511191125
12052,CJ802,CTBgr,AuML,V2,69,0.00522292029369,0.000611643599628,0.00176484946685,0.00299499132369
12053,CJ802,CTBgr,AuML,V3,6,0.00045416698206,0.000650311136808,0.00046177745712,0.000465629342992
12054,CJ802,CTBgr,AuML,V3A,0,0.0,0.000429768641215,0.000143256213738,0.000248127040695
12055,CJ802,CTBgr,AuML,V4,5,0.00037847248505,0.00100152029507,0.00100957081307,0.0014334074014
12056,CJ802,CTBgr,AuML,V4T,0,0.0,0.00401117398467,0.00133705799489,0.00231585237982
12057,CJ802,CTBgr,AuML,V5,1,7.56944970101e-05,0.00312659589631,0.0430737237274,0.0745403342179
12058,CJ802,CTBgr,AuML,V6,0,0.0,,0.0,0.0
12059,CJ802,CTBgr,AuML,V6A,0,0.0,,0.0,0.0
12060,CJ802,CTBgr,AuML,A45,1,7.56944970101e-05,7.56944970101e-05,2.52314990034e-05,4.37022382249e-05
12061,CJ802,CTBgr,AuML,A47L,13,0.000984028461131,0.00172056154281,0.00133080298321,0.00153387669575
12062,CJ802,CTBgr,AuML,A47M,55,0.00416319733555,0.00196891474363,0.00169812090828,0.00218499853313
12063,CJ802,CTBgr,AuML,A47O,45,0.00340625236545,0.000698546216733,0.0011831695264,0.00192657820181
12064,CJ802,CTBgr,AuML,ProM,0,0.0,,0.0,0.0
12065,CJ802,CTBgr,AuML,A35,0,0.0,0.000286512427477,9.55041424922e-05,0.00016541802713
12066,CJ802,CTBgr,AuML,A36,0,0.0,0.00078790917556,0.000262636391853,0.000454899574607
12067,CJ802,CTBgr,AuML,Ent,14,0.00105972295814,0.00105972295814,0.000353240986047,0.000611831335149
12068,CJ802,CTBgr,AuML,TF,0,0.0,,0.0,0.0
12069,CJ802,CTBgr,AuML,TFO,0,0.0,7.16281068691e-05,2.3876035623e-05,4.13545067824e-05
12070,CJ802,CTBgr,AuML,TH,99,0.007493755204,0.00562752578116,0.00390660450309,0.00375707729667
12071,CJ802,CTBgr,AuML,TL,0,0.0,0.000573024854953,0.000191008284984,0.00033083605426
12072,CJ802,CTBgr,AuML,TLO,1,7.56944970101e-05,0.000416532486944,0.000789264638941,0.00130204327815
12073,CJ802,CTBgr,AuML,APir,0,0.0,,0.0,0.0
12074,CJ802,CTBgr,AuML,Pir,0,0.0,,0.0,0.0
12075,CJ802,DY,AIP,A24a,6,0.000246447054958,0.000574686679445,0.000793275721018,0.000773332515837
12076,CJ802,DY,AIP,A24b,0,0.0,,0.0,0.0
12077,CJ802,DY,AIP,A24c,1,4.10745091596e-05,5.38243390073e-05,5.58031595029e-05,2.0829457071e-05
12078,CJ802,DY,AIP,A24d,0,0.0,,0.0,0.0
12079,CJ802,DY,AIP,AuA1,0,0.0,,0.0,0.0
12080,CJ802,DY,AIP,AuAL,0,0.0,,0.0,0.0
12081,CJ802,DY,AIP,AuCL,0,0.0,,0.0,0.0
12082,CJ802,DY,AIP,AuCM,16,0.000657192146554,0.000645892068088,0.000645989217585,1.5843334086e-05
12083,CJ802,DY,AIP,AuCPB,0,0.0,0.000211595429539,0.000105797714769,0.000149620563095
12084,CJ802,DY,AIP,AuML,0,0.0,,0.0,0.0
12085,CJ802,DY,AIP,AuR,0,0.0,,0.0,0.0
12086,CJ802,DY,AIP,AuRM,0,0.0,,0.0,0.0
12087,CJ802,DY,AIP,AuRPB,0,0.0,,0.0,0.0
12088,CJ802,DY,AIP,AuRT,0,0.0,,0.0,0.0
12089,CJ802,DY,AIP,AuRTL,0,0.0,,0.0,0.0
12090,CJ802,DY,AIP,AuRTM,0,0.0,,0.0,0.0
12091,CJ802,DY,AIP,STR,0,0.0,,0.0,0.0
12092,CJ802,DY,AIP,TPt,12,0.000492894109915,0.00111871787813,0.00151601963219,0.00144691798961
12093,CJ802,DY,AIP,A10,47,0.0019305019305,0.00372672820275,0.00456237326741,0.00372202813908
12094,CJ802,DY,AIP,A46D,1,4.10745091596e-05,5.38243390073e-05,5.58031595029e-05,2.0829457071e-05
12095,CJ802,DY,AIP,A46V,10,0.000410745091596,0.00114178665315,0.00179233826734,0.00195386780682
12096,CJ802,DY,AIP,A8aD,351,0.014417152715,0.016165860434,0.0162719139228,0.00262302845493
12097,CJ802,DY,AIP,A8aV,669,0.0274788466278,0.0421806341437,0.0461135240333,0.0263534135174
12098,CJ802,DY,AIP,A8b,22,0.000903639201512,0.00205098277658,0.00277936932568,0.00265268298095
12099,CJ802,DY,AIP,A9,0,0.0,7.05318098462e-05,3.52659049231e-05,4.98735210316e-05
12100,CJ802,DY,AIP,AI,2,8.21490183192e-05,8.21490183192e-05,4.10745091596e-05,5.80881279213e-05
12101,CJ802,DY,AIP,DI,3,0.000123223527479,0.000123223527479,6.16117637394e-05,8.7132191882e-05
12102,CJ802,DY,AIP,GI,0,0.0,7.05318098462e-05,3.52659049231e-05,4.98735210316e-05
12103,CJ802,DY,AIP,IPro,0,0.0,,0.0,0.0
12104,CJ802,DY,AIP,PaIL,0,0.0,,0.0,0.0
12105,CJ802,DY,AIP,PaIM,0,0.0,,0.0,0.0
12106,CJ802,DY,AIP,ReI,0,0.0,,0.0,0.0
12107,CJ802,DY,AIP,TPro,0,0.0,,0.0,0.0
12108,CJ802,DY,AIP,PGa-IPa,20,0.000821490183192,0.00472306657964,0.013988118487,0.018620424318
12109,CJ802,DY,AIP,TE1,0,0.0,0.00402031316124,0.00201015658062,0.0028427906988
12110,CJ802,DY,AIP,TE2,29,0.00119116076563,0.00115941174476,0.00115983486158,4.43015183533e-05
12111,CJ802,DY,AIP,TE3,948,0.0389386346833,0.0657275183562,0.0749425857857,0.050917275948
12112,CJ802,DY,AIP,TEO,143,0.00587365480983,0.00875452501667,0.00946101981569,0.00507330024448
12113,CJ802,DY,AIP,TPO,21,0.000862564692352,0.00176146265697,0.00222984349726,0.00193362422944
12114,CJ802,DY,AIP,TPPro,0,0.0,,0.0,0.0
12115,CJ802,DY,AIP,A14C,0,0.0,,0.0,0.0
12116,CJ802,DY,AIP,A14R,1,4.10745091596e-05,4.10745091596e-05,2.05372545798e-05,2.90440639607e-05
12117,CJ802,DY,AIP,A25,0,0.0,,0.0,0.0
12118,CJ802,DY,AIP,A32,0,0.0,,0.0,0.0
12119,CJ802,DY,AIP,A32V,0,0.0,,0.0,0.0
12120,CJ802,DY,AIP,A11,46,0.00188942742134,0.00379375690376,0.00475343144237,0.00405031332923
12121,CJ802,DY,AIP,A13L,95,0.00390207837016,0.0072122605871,0.00861629521555,0.00666690939872
12122,CJ802,DY,AIP,A13M,16,0.000657192146554,0.00107648678015,0.00121024369635,0.00078213300242
12123,CJ802,DY,AIP,A13a,0,0.0,,0.0,0.0
12124,CJ802,DY,AIP,A13b,0,0.0,7.05318098462e-05,3.52659049231e-05,4.98735210316e-05
12125,CJ802,DY,AIP,Gu,1,4.10745091596e-05,4.10745091596e-05,2.05372545798e-05,2.90440639607e-05
12126,CJ802,DY,AIP,OPAl,2,8.21490183192e-05,8.21490183192e-05,4.10745091596e-05,5.80881279213e-05
12127,CJ802,DY,AIP,OPro,3,0.000123223527479,9.32264898445e-05,9.68776686625e-05,3.72586708504e-05
12128,CJ802,DY,AIP,A23V,1,4.10745091596e-05,5.38243390073e-05,5.58031595029e-05,2.0829457071e-05
12129,CJ802,DY,AIP,A23a,5,0.000205372545798,0.000496235886362,0.000702206656592,0.000702629537734
12130,CJ802,DY,AIP,A23b,21,0.000862564692352,0.00101698093917,0.00103080272987,0.000237924514364
12131,CJ802,DY,AIP,A23c,0,0.0,,0.0,0.0
12132,CJ802,DY,AIP,A29a-c,490,0.0201265094882,0.0220338200481,0.0221241942278,0.00282515285209
12133,CJ802,DY,AIP,A29d,232,0.00952928612503,0.00733276371877,0.00758591545637,0.00274834115635
12134,CJ802,DY,AIP,A30,35,0.00143760782059,0.00145922538017,0.00145938791368,3.08017030408e-05
12135,CJ802,DY,AIP,A31,13,0.000533968619075,0.00170292587303,0.00298245898862,0.00346268828795
12136,CJ802,DY,AIP,PGM,247,0.0101454037624,0.0102212405603,0.010221524,0.000107650272333
12137,CJ802,DY,AIP,ProSt,4,0.000164298036638,0.000107648678015,0.000117414923242,6.63027348111e-05
12138,CJ802,DY,AIP,LIP,2417,0.0992770886388,0.0766475029414,0.0792266385499,0.0283556184474
12139,CJ802,DY,AIP,MIP,1240,0.0509323913579,0.0266699463998,0.0324488448537,0.026139682147
12140,CJ802,DY,AIP,OPt,394,0.0161833566089,0.0352728104891,0.0465315146706,0.042918776724
12141,CJ802,DY,AIP,PE,3804,0.156247432843,0.00813157336151,0.0783353118511,0.11018437818
12142,CJ802,DY,AIP,PEC,20,0.000821490183192,0.0010492295261,0.00108079728514,0.000366715620388
12143,CJ802,DY,AIP,PF,1064,0.0437032777458,0.00702278722517,0.0224158933517,0.0301049077176
12144,CJ802,DY,AIP,PFG,5582,0.229277910129,0.134820761821,0.154277832198,0.106066127389
12145,CJ802,DY,AIP,PG,1349,0.0554095128563,0.0850296799079,0.0929466805359,0.0530855716256
12146,CJ802,DY,AIP,VIP,475,0.0195103918508,0.0106226393302,0.0126470001291,0.00970630165673
12147,CJ802,DY,AIP,A4ab,2,8.21490183192e-05,8.21490183192e-05,4.10745091596e-05,5.80881279213e-05
12148,CJ802,DY,AIP,A4c,4,0.000164298036638,0.000164298036638,8.21490183192e-05,0.000116176255843
12149,CJ802,DY,AIP,A6DC,131,0.00538076069991,0.00184814315317,0.00300777349426,0.00335591068956
12150,CJ802,DY,AIP,A6DR,313,0.012856321367,0.00872751325258,0.00939049669702,0.00490141625303
12151,CJ802,DY,AIP,A6M,54,0.00221802349462,0.00181253012071,0.0018495957507,0.000521035512212
12152,CJ802,DY,AIP,A6Va,268,0.0110079684548,0.0101235554918,0.0101590836772,0.00120050436528
12153,CJ802,DY,AIP,A6Vb,6,0.000246447054958,0.000543599177608,0.000722743911172,0.000673585473774
12154,CJ802,DY,AIP,A8C,64,0.00262876858622,0.00316421199145,0.00321874315896,0.000834350042225
12155,CJ802,DY,AIP,A1-2,72,0.00295736465949,0.000791052997863,0.00158448004452,0.00194155204207
12156,CJ802,DY,AIP,A3a,1,4.10745091596e-05,4.10745091596e-05,2.05372545798e-05,2.90440639607e-05
12157,CJ802,DY,AIP,A3b,0,0.0,,0.0,0.0
12158,CJ802,DY,AIP,S2E,16,0.000657192146554,0.000986616430928,0.00106918007666,0.000582638918294
12159,CJ802,DY,AIP,S2I,1,4.10745091596e-05,4.10745091596e-05,2.05372545798e-05,2.90440639607e-05
12160,CJ802,DY,AIP,S2PR,3,0.000123223527479,0.000123223527479,6.16117637394e-05,8.7132191882e-05
12161,CJ802,DY,AIP,S2PV,1,4.10745091596e-05,5.38243390073e-05,5.58031595029e-05,2.0829457071e-05
12162,CJ802,DY,AIP,A19DI,66,0.00271091760453,0.000977767674327,0.00153178832688,0.00166754061625
12163,CJ802,DY,AIP,A19M,98,0.00402530189764,0.00357435760114,0.00359961667036,0.000602009821722
12164,CJ802,DY,AIP,FST,417,0.0171280703196,0.0373702195796,0.0493314212509,0.045542415641
12165,CJ802,DY,AIP,MST,129,0.00529861168159,0.00626423742489,0.00635222585772,0.0014900354574
12166,CJ802,DY,AIP,V1,0,0.0,,0.0,0.0
12167,CJ802,DY,AIP,V2,11,0.000451819600756,0.00059206772908,0.000613834754532,0.000229124027781
12168,CJ802,DY,AIP,V3,192,0.00788630575865,0.00775070481705,0.00775187061102,0.000190120009032
12169,CJ802,DY,AIP,V3A,597,0.0245214819683,0.0127505758032,0.0155757360469,0.0126511952075
12170,CJ802,DY,AIP,V4,226,0.00928283907007,0.0158355193653,0.0181482611206,0.0125376001
12171,CJ802,DY,AIP,V4T,266,0.0109258194365,0.0165864571669,0.0180528377758,0.0100791259948
12172,CJ802,DY,AIP,V5,16,0.000657192146554,0.000714060548305,0.000716521027431,8.39037079772e-05
12173,CJ802,DY,AIP,V6,267,0.0109668939456,0.00967446640821,0.00975062146851,0.00172006903267
12174,CJ802,DY,AIP,V6A,27,0.00110901174731,0.00310179536695,0.0048922121792,0.00535025335995
12175,CJ802,DY,AIP,A45,419,0.0172102193379,0.0183699559372,0.0184090312376,0.00169537604727
12176,CJ802,DY,AIP,A47L,442,0.0181549330486,0.0279253410704,0.0305544026225,0.0175354980376
12177,CJ802,DY,AIP,A47M,268,0.0110079684548,0.0103510795293,0.0103706791068,0.000901263239095
12178,CJ802,DY,AIP,A47O,13,0.000533968619075,0.00162367611219,0.00273559765416,0.00311357364073
12179,CJ802,DY,AIP,ProM,50,0.00205372545798,0.00215297356029,0.00215537168653,0.000143749474979
12180,CJ802,DY,AIP,A35,0,0.0,0.00112850895754,0.00056425447877,0.000797976336506
12181,CJ802,DY,AIP,A36,9,0.000369670582437,0.000582199242476,0.000643292055219,0.000386959197765
12182,CJ802,DY,AIP,Ent,0,0.0,0.002750740584,0.001375370292,0.00194506732023
12183,CJ802,DY,AIP,TF,3,0.000123223527479,0.000336132889366,0.00052006852774,0.000561223581529
12184,CJ802,DY,AIP,TFO,17,0.000698266655713,0.00136802793003,0.00168923771494,0.00140144471187
12185,CJ802,DY,AIP,TH,1,4.10745091596e-05,0.000269121695037,0.000902184877658,0.00121779396183
12186,CJ802,DY,AIP,TL,9,0.000369670582437,0.00095528725152,0.00141914196353,0.00148417666046
12187,CJ802,DY,AIP,TLO,9,0.000369670582437,0.00095528725152,0.00141914196353,0.00148417666046
12188,CJ802,DY,AIP,APir,0,0.0,,0.0,0.0
12189,CJ802,DY,AIP,Pir,0,0.0,,0.0,0.0
12190,CJ802,FB,PG,A24a,30,0.000688483958324,0.000882172239256,0.00092746794784,0.00109801248872
12191,CJ802,FB,PG,A24b,47,0.00107862486804,0.000916555049634,0.000986475456227,0.00105968678251
12192,CJ802,FB,PG,A24c,14,0.000321292513884,0.000321292513884,6.42585027769e-05,0.000143686380341
12193,CJ802,FB,PG,A24d,2,4.58989305549e-05,4.58989305549e-05,9.17978611098e-06,2.05266257631e-05
12194,CJ802,FB,PG,AuA1,82,0.00188185615275,0.00227358884217,0.000925744381698,0.00130399777209
12195,CJ802,FB,PG,AuAL,0,0.0,,0.0,0.0
12196,CJ802,FB,PG,AuCL,185,0.00424565107633,0.000852999805843,0.00111301859999,0.00182209071151
12197,CJ802,FB,PG,AuCM,1394,0.0319915545968,0.00484152423735,0.00956480268192,0.013107855134
12198,CJ802,FB,PG,AuCPB,34,0.000780281819434,0.000590369454209,0.000420885300311,0.000487099709944
12199,CJ802,FB,PG,AuML,32,0.000734382888879,0.000223915693505,0.000230143875666,0.000322973940129
12200,CJ802,FB,PG,AuR,2,4.58989305549e-05,4.58989305549e-05,9.17978611098e-06,2.05266257631e-05
12201,CJ802,FB,PG,AuRM,3,6.88483958324e-05,6.88483958324e-05,1.37696791665e-05,3.07899386446e-05
12202,CJ802,FB,PG,AuRPB,12,0.00027539358333,0.00027539358333,5.50787166659e-05,0.000123159754578
12203,CJ802,FB,PG,AuRT,0,0.0,,0.0,0.0
12204,CJ802,FB,PG,AuRTL,0,0.0,,0.0,0.0
12205,CJ802,FB,PG,AuRTM,0,0.0,,0.0,0.0
12206,CJ802,FB,PG,STR,2,4.58989305549e-05,4.58989305549e-05,9.17978611098e-06,2.05266257631e-05
12207,CJ802,FB,PG,TPt,4138,0.0949648873181,0.0159533071749,0.0276629318743,0.0397810600979
12208,CJ802,FB,PG,A10,13,0.000298343048607,0.000390455323732,0.000640327338737,0.00123176462062
12209,CJ802,FB,PG,A46D,13,0.000298343048607,8.29186702081e-05,8.0642797933e-05,0.000126162947552
12210,CJ802,FB,PG,A46V,117,0.00268508743746,0.000330566593976,0.000545156833089,0.00119638736486
12211,CJ802,FB,PG,A8aD,71,0.0016294120347,0.0017557057826,0.00336306666392,0.00339449578926
12212,CJ802,FB,PG,A8aV,332,0.00761922247212,0.00454001015743,0.00390555011362,0.00285975499407
12213,CJ802,FB,PG,A8b,5,0.000114747326387,0.000423528260689,0.000699782746057,0.00113876175633
12214,CJ802,FB,PG,A9,2,4.58989305549e-05,4.58989305549e-05,9.17978611098e-06,2.05266257631e-05
12215,CJ802,FB,PG,AI,25,0.000573736631936,0.000573736631936,0.000114747326387,0.000256582822038
12216,CJ802,FB,PG,DI,85,0.00195070454858,0.00195070454858,0.000390140909717,0.00087238159493
12217,CJ802,FB,PG,GI,76,0.00174415936109,0.000286176432984,0.000358222866254,0.000775028795684
12218,CJ802,FB,PG,IPro,21,0.000481938770827,0.000198057219312,0.000112666445359,0.000209416590765
12219,CJ802,FB,PG,PaIL,0,0.0,,0.0,0.0
12220,CJ802,FB,PG,PaIM,0,0.0,,0.0,0.0
12221,CJ802,FB,PG,ReI,163,0.00374076284023,0.000805084315665,0.00110720254158,0.00164375697573
12222,CJ802,FB,PG,TPro,0,0.0,,0.0,0.0
12223,CJ802,FB,PG,PGa-IPa,522,0.0119796208748,0.00522069639512,0.00740974932641,0.00670690363992
12224,CJ802,FB,PG,TE1,23,0.000527837701382,0.000527837701382,0.000105567540276,0.000236056196275
12225,CJ802,FB,PG,TE2,8,0.00018359572222,0.000557352892238,0.000428333761836,0.000515833493937
12226,CJ802,FB,PG,TE3,569,0.0130582457429,0.0307437155553,0.0392057803457,0.0292474774715
12227,CJ802,FB,PG,TEO,2,4.58989305549e-05,0.00168090801541,0.00390218278097,0.00457498533263
12228,CJ802,FB,PG,TPO,325,0.00745857621517,0.00299590561999,0.00316593451175,0.0031503473006
12229,CJ802,FB,PG,TPPro,0,0.0,,0.0,0.0
12230,CJ802,FB,PG,A14C,0,0.0,,0.0,0.0
12231,CJ802,FB,PG,A14R,0,0.0,,0.0,0.0
12232,CJ802,FB,PG,A25,0,0.0,2.34774850918e-05,4.69549701836e-06,1.04994505212e-05
12233,CJ802,FB,PG,A32,0,0.0,,0.0,0.0
12234,CJ802,FB,PG,A32V,0,0.0,,0.0,0.0
12235,CJ802,FB,PG,A11,22,0.000504888236104,0.000445265591866,0.000411821002131,0.000606799395702
12236,CJ802,FB,PG,A13L,20,0.000458989305549,0.00116105660598,0.000831515974288,0.000950407605437
12237,CJ802,FB,PG,A13M,28,0.000642585027769,0.000451589992745,0.000310078644088,0.000342655204849
12238,CJ802,FB,PG,A13a,0,0.0,,0.0,0.0
12239,CJ802,FB,PG,A13b,1,2.29494652775e-05,2.29494652775e-05,4.58989305549e-06,1.02633128815e-05
12240,CJ802,FB,PG,Gu,0,0.0,0.000107076990498,4.32000248633e-05,5.99872469271e-05
12241,CJ802,FB,PG,OPAl,16,0.000367191444439,8.88610018557e-05,9.44124770995e-05,0.000156074553251
12242,CJ802,FB,PG,OPro,2,4.58989305549e-05,4.44305009278e-05,2.67101257443e-05,2.44977072048e-05
12243,CJ802,FB,PG,A23V,55,0.00126222059026,0.00438501936586,0.0141177040869,0.0254218383379
12244,CJ802,FB,PG,A23a,583,0.0133795382568,0.00591536430777,0.00717359406262,0.0048363625355
12245,CJ802,FB,PG,A23b,1064,0.0244182310552,0.00553308510531,0.00743811562233,0.00985993696918
12246,CJ802,FB,PG,A23c,0,0.0,,0.0,0.0
12247,CJ802,FB,PG,A29a-c,77,0.00176710882636,0.00960589973761,0.0168106475098,0.0167818073111
12248,CJ802,FB,PG,A29d,180,0.00413090374994,0.0141247236745,0.0179621692746,0.0114498142796
12249,CJ802,FB,PG,A30,535,0.0122779639234,0.0107665696758,0.00921345846308,0.0063839158565
12250,CJ802,FB,PG,A31,779,0.0178776334511,0.00471060508924,0.00554739838079,0.00713902255388
12251,CJ802,FB,PG,PGM,123,0.00282278422913,0.00377571875797,0.00920708065126,0.0106228058254
12252,CJ802,FB,PG,ProSt,69,0.00158351310414,0.00271472471524,0.00351932015155,0.00460556967668
12253,CJ802,FB,PG,AIP,305,0.00699958690963,0.0164833692413,0.0225485414639,0.0183462280457
12254,CJ802,FB,PG,LIP,115,0.00263918850691,0.0532452645107,0.108054859188,0.0973942418986
12255,CJ802,FB,PG,MIP,208,0.00477348877771,0.0061791649464,0.0136049455927,0.018793758037
12256,CJ802,FB,PG,OPt,1685,0.0386698489925,0.129951012127,0.169945516083,0.119236138038
12257,CJ802,FB,PG,PE,1703,0.0390829393675,0.0121228708497,0.0171806849988,0.014320549945
12258,CJ802,FB,PG,PEC,293,0.0067241933263,0.00260578390937,0.00220975792981,0.00292570942307
12259,CJ802,FB,PG,PF,895,0.0205397714233,0.0022137518066,0.00671112058015,0.00876896494204
12260,CJ802,FB,PG,PFG,6838,0.156928443567,0.0612442232237,0.0863634427487,0.0625686325714
12261,CJ802,FB,PG,VIP,30,0.000688483958324,0.00595330139022,0.0174737115199,0.0250331855692
12262,CJ802,FB,PG,A4ab,34,0.000780281819434,0.000780281819434,0.000156056363887,0.000348952637972
12263,CJ802,FB,PG,A4c,32,0.000734382888879,0.000734382888879,0.000146876577776,0.000328426012209
12264,CJ802,FB,PG,A6DC,304,0.00697663744435,0.00251393763198,0.00251949915778,0.00267090161547
12265,CJ802,FB,PG,A6DR,83,0.00190480561803,0.00351310521649,0.00702913710603,0.0128056981069
12266,CJ802,FB,PG,A6M,41,0.000940928076376,0.000391370381996,0.000220742997662,0.000408719912815
12267,CJ802,FB,PG,A6Va,88,0.00201955294442,0.00192558544535,0.00175001500462,0.00134581295492
12268,CJ802,FB,PG,A6Vb,4,9.17978611098e-05,0.000187370679091,0.000163927241263,0.000255194180105
12269,CJ802,FB,PG,A8C,136,0.00312112727773,0.00204848889255,0.00175027822785,0.00123902106372
12270,CJ802,FB,PG,A1-2,306,0.0070225363749,0.000237635700751,0.00142203761461,0.0031308514514
12271,CJ802,FB,PG,A3a,20,0.000458989305549,0.00111680506253,0.000635276121979,0.00118078447735
12272,CJ802,FB,PG,A3b,20,0.000458989305549,0.000193284054775,0.000108076552303,0.000199307157106
12273,CJ802,FB,PG,S2E,396,0.00908798824987,0.00191832913634,0.00311449537874,0.0043181634778
12274,CJ802,FB,PG,S2I,162,0.00371781337495,0.00241828220885,0.00105816097522,0.00163538338825
12275,CJ802,FB,PG,S2PR,30,0.000688483958324,0.000180904401649,0.00017620131951,0.000290964937603
12276,CJ802,FB,PG,S2PV,88,0.00201955294442,0.000307941631303,0.00041330158292,0.00089815197382
12277,CJ802,FB,PG,A19DI,2,4.58989305549e-05,0.000670023785385,0.00191431913162,0.00234983812681
12278,CJ802,FB,PG,A19M,1089,0.0249919676872,0.0111699434876,0.0209276585442,0.0233686737551
12279,CJ802,FB,PG,FST,1048,0.0240510396108,0.0105373404753,0.017079536243,0.0182669986659
12280,CJ802,FB,PG,MST,6209,0.142493229908,0.0731105370065,0.08094861351,0.041277863174
12281,CJ802,FB,PG,V1,58,0.00133106898609,0.00100994769745,0.00104101437408,0.00156630523066
12282,CJ802,FB,PG,V2,853,0.0195758938817,0.00774577062587,0.0122729644054,0.00771161319938
12283,CJ802,FB,PG,V3,252,0.00578326524992,0.0127368679035,0.0149882850402,0.008668886486
12284,CJ802,FB,PG,V3A,121,0.00277688529857,0.00914156228549,0.0123299118024,0.0110298073
12285,CJ802,FB,PG,V4,1466,0.0336439160968,0.0283520769936,0.0410732395577,0.0411674480366
12286,CJ802,FB,PG,V4T,378,0.00867489787488,0.0287410370825,0.0396577726091,0.03229982992
12287,CJ802,FB,PG,V5,1948,0.0447055583605,0.0149168454777,0.0184847958136,0.0151176202221
12288,CJ802,FB,PG,V6,1444,0.0331390278607,0.00940010329104,0.0110840369886,0.0132347380466
12289,CJ802,FB,PG,V6A,1040,0.0238674438886,0.00480260057784,0.00656560752188,0.0097974065664
12290,CJ802,FB,PG,A45,19,0.000436039840272,0.00146899769389,0.00178796506244,0.00103231919469
12291,CJ802,FB,PG,A47L,141,0.00323587460412,0.00492024200583,0.00530123825055,0.00219515206597
12292,CJ802,FB,PG,A47M,46,0.00105567540276,0.00206350665955,0.00176041930094,0.0011888789255
12293,CJ802,FB,PG,A47O,11,0.000252444118052,0.000721742386552,0.000883214057694,0.00110091839074
12294,CJ802,FB,PG,ProM,26,0.000596686097214,0.000468176736796,0.00028650127018,0.000273975568793
12295,CJ802,FB,PG,A35,28,0.000642585027769,0.00058134045892,0.000360166366107,0.000351553605434
12296,CJ802,FB,PG,A36,150,0.00344241979162,0.00144113753501,0.00106444933948,0.00141242785791
12297,CJ802,FB,PG,Ent,64,0.00146876577776,0.000620208210172,0.00045497006083,0.000601498352452
12298,CJ802,FB,PG,TF,98,0.00224904759719,0.0050567100659,0.0038689060332,0.00518382276407
12299,CJ802,FB,PG,TFO,251,0.00576031578464,0.00896512213039,0.0119155564987,0.0168744829438
12300,CJ802,FB,PG,TH,188,0.00431449947216,0.00591208315475,0.00680537861494,0.00400012864362
12301,CJ802,FB,PG,TL,323,0.00741267728462,0.00512017834243,0.00507404978355,0.00494025690453
12302,CJ802,FB,PG,TLO,602,0.013815578097,0.0149811104913,0.0170599046402,0.00833141376785
12303,CJ802,FB,PG,APir,0,0.0,,0.0,0.0
12304,CJ802,FB,PG,Pir,0,0.0,,0.0,0.0
12305,CJ36,FR,V2,A24a,0,0.0,,0.0,0.0
12306,CJ36,FR,V2,A24b,0,0.0,,0.0,0.0
12307,CJ36,FR,V2,A24c,0,0.0,,0.0,0.0
12308,CJ36,FR,V2,A24d,0,0.0,,0.0,0.0
12309,CJ36,FR,V2,AuA1,0,0.0,,0.0,0.0
12310,CJ36,FR,V2,AuAL,0,0.0,,0.0,0.0
12311,CJ36,FR,V2,AuCL,0,0.0,,0.0,0.0
12312,CJ36,FR,V2,AuCM,0,0.0,,0.0,0.0
12313,CJ36,FR,V2,AuCPB,0,0.0,,0.0,0.0
12314,CJ36,FR,V2,AuML,0,0.0,,0.0,0.0
12315,CJ36,FR,V2,AuR,0,0.0,,0.0,0.0
12316,CJ36,FR,V2,AuRM,0,0.0,,0.0,0.0
12317,CJ36,FR,V2,AuRPB,0,0.0,,0.0,0.0
12318,CJ36,FR,V2,AuRT,0,0.0,,0.0,0.0
12319,CJ36,FR,V2,AuRTL,0,0.0,,0.0,0.0
12320,CJ36,FR,V2,AuRTM,0,0.0,,0.0,0.0
12321,CJ36,FR,V2,STR,0,0.0,,0.0,0.0
12322,CJ36,FR,V2,TPt,0,0.0,0.000277161862528,3.07957625031e-05,9.23872875092e-05
12323,CJ36,FR,V2,A10,0,0.0,,0.0,0.0
12324,CJ36,FR,V2,A46D,0,0.0,,0.0,0.0
12325,CJ36,FR,V2,A46V,0,0.0,,0.0,0.0
12326,CJ36,FR,V2,A8aD,0,0.0,,0.0,0.0
12327,CJ36,FR,V2,A8aV,6,0.000548045305079,0.000622733646887,0.000584270067058,0.000765942512069
12328,CJ36,FR,V2,A8b,0,0.0,,0.0,0.0
12329,CJ36,FR,V2,A9,0,0.0,,0.0,0.0
12330,CJ36,FR,V2,AI,0,0.0,,0.0,0.0
